date,text,verdict
October 19 2018,"Says Beto O'Rourke ""voted in favor of a $10 a barrel tax on every barrel of oil produced in the state of Texas.""",3
October 19 2018,"With the Republican-backed tax cut, ""we’re seeing the result, and to date, federal tax revenues have gone up.""",2
September 28 2018,"California ""is hemorrhaging population.""",3
September 25 2018,"Says Beto O’Rourke described police as ""modern-day Jim Crow.""",3
September 5 2018,Says Beto O’Rourke said he’s grateful that people are burning or desecrating the American flag.,4
August 29 2018,"Says Beto O’Rourke ""voted against"" Hurricane Harvey ""tax relief.""",1
August 6 2018,"Says Beto O’Rourke is ""open to abolishing ICE.""",1
July 25 2018,"Says Beto O’Rourke is ""the only candidate to the U.S. Senate to call for"" impeaching President Donald Trump. ",4
June 18 2018,"""There’s actually a court order that prevents keeping the kids with the parents when you put the parents in jail."" ",3
June 6 2018,"Says ""Rosie O’Donnell apparently committed the same offense five times, five times, when she broke the identical law that Dinesh (D'Souza) was prosecuted for.""",4
May 2 2018,"Says Beto O’Rourke had a ""resolution to legalize all narcotics--including heroin and other deadly opioids.""",4
April 23 2018,"Says Facebook shut down a ""Chick-Fil-A Appreciation Day.""",2
March 15 2018,"Says Beto O’Rourke wants ""open borders and wants to take our guns.""",4
March 9 2018,"""The Obama administration had cut $300 million from school safety."" ",3
January 22 2018,"""I have consistently opposed shutdowns.""",5
January 5 2018,"""Every taxpayer, their taxes are going down, except rich people in Manhattan and San Francisco. Some of them, their taxes may go up.""",2
November 10 2017,"""In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. They [The Obama administration] prosecuted only 44 of them.""",1
November 10 2017,"""The Democrats filibustered the legislation that would’ve resulted in this shooter being in federal prison instead of murdering those innocents in that Texas church.""",3
October 20 2017,On preserving 60-vote threshold to end a Senate filibuster.,4
October 4 2017,"""In 2017, I've done 17 town halls.""",2
August 30 2017,"""Two-thirds of the (Hurricane Sandy relief) bill had nothing to do with Sandy.""",3
May 19 2017,"""The first Congress passed a law mandating that every able-bodied man must own a musket.""",2
November 29 2016,"""In 2015 roughly 10,000 political arrests occurred in Cuba. That is five times as many as occurred in 2010, when there were only about 2,000.""",1
November 23 2016,"""There is long historical precedent for a Supreme Court with fewer justices.""",3
October 9 2016,"Hillary Clinton ""supports unlimited abortion on demand up until the moment of birth, including partial-birth abortion, with taxpayer funding."" ",4
September 14 2016,"""If Congress fails to act, the Obama administration intends to give away control of the internet to an international body akin to the United Nations.""",4
June 26 2016,"Barack Obama issued a decree ""demanding that every public school now allow grown men and boys into the little girls’ bathroom."" ",3
May 27 2016,"Says Donald Trump ""has the second-highest disapproval ratings of anyone running for president.""",4
May 9 2016,"""The Obama administration has even joined Islamist governments in sponsoring a U.N. resolution that would shred our First Amendment by threatening to make discussion of radical Islamism potentially illegal."" ",5
May 6 2016,"Says Donald Trump ""brings in hundreds of foreign workers to replace Americans."" ",2
May 3 2016,"""Here in California, Donald Trump has given $12,000 to Jerry Brown, Gavin Newsom and Kamala Harris."" ",1
May 1 2016,"Says Donald Trump’s ""only economic agenda is imposing massive taxes on the American people with a 40 percent tax hike of a giant tariff.""",2
May 1 2016,"Says both Donald Trump and Hillary Clinton say Planned Parenthood is ""terrific and that it should keep taxpayer funding."" ",3
April 25 2016,"Says Donald Trump thinks ""a grown man pretending to be a woman (should) be allowed to use the women's restroom.""",3
April 25 2016,"""I earned more votes in the state of Wisconsin than Donald Trump did in New York.""",0
April 12 2016,"""The polling shows over and over again that, unlike Donald Trump, that with me as the nominee, we beat Hillary Clinton.""",3
April 12 2016,"Says a company that got tax breaks from the state later ""laid off 100 Ohioans, even as its CEO cut a half-million-dollar check to Kasich’s super PAC."" ",1
April 11 2016,"""Poll after poll after poll shows me beating Hillary.""",3
March 31 2016,"""The EPA has tried to define a puddle or a drainage ditch on your farm to be navigable waters and thus subject to massive environmental regulations."" ",3
March 23 2016,"""Ukraine voluntarily gave up its nuclear weapons because the United States of America"" said it would ""ensure (its) territorial integrity from Russia."" ",4
March 16 2016,"Says President Barack Obama has ""been presiding over our jobs going overseas for seven years.""",3
March 16 2016,"Says Donald Trump and Marco Rubio opposed Cruz’s ""efforts to defund Planned Parenthood.""",3
March 13 2016,"""More than once, I've actually had a conversation with the protesters on substance.""",0
March 10 2016,"""I opposed TPP (Trans-Pacific Partnership) and have always opposed TPP."" ",1
March 10 2016,"Says Donald Trump ""has said he wants to be neutral on Israel and the Palestinians"" ",2
March 8 2016,"Donald Trump has ""described Hillary Clinton as one of the best secretaries of state in history.""",3
March 4 2016,"Says Donald Trump has written 10 checks to Hillary Clinton ""and four of those checks were not to her Senate campaign. … It was to her presidential campaign.""",2
March 3 2016,"""Spending on welfare, on prisons, and education, all of those have dropped by hundreds of millions of dollars"" because of Arizona’s immigration laws that drove out undocumented immigrants.",3
March 2 2016,"Says ""Harry Reid, when asked about the Republican field, said the Republican he likes the best is Donald Trump, and he said, because I can work with him. He'll cut deals.""",4
March 2 2016,"""There have been multiple media reports about (Donald Trump's) business dealings with the mob, with the mafia.""",0
February 25 2016,"""A couple of debates ago, (Donald Trump) said if you don’t support socialized health care, you’re heartless."" ",5
February 23 2016,"Says Donald Trump ""wants to keep big government in charge"" of federally-owned land.",1
February 21 2016,"""About 70 percent of Republicans nationwide ... don't think Donald Trump is the right guy"" to take on Hillary Clinton in November.",1
February 17 2016,"Says Marco Rubio ""went on Univision, and in Spanish he promised that he would not on the first day in office rescind President Obama's illegal executive action."" ",2
February 16 2016,"Says ""the one person (Donald Trump) has suggested that would make a good justice is his sister, who is a court of appeals judge appointed by Bill Clinton. She is a hardcore pro-abortion liberal judge.""",3
February 14 2016,"""It has been 80 years since a Supreme Court vacancy was nominated and confirmed in an election year. There is a long tradition that you don't do this in an election year.""",2
February 6 2016,"Says CNN reported Ben Carson was ""taking a break from campaigning"" and the Cruz campaign ""forwarded that news to our volunteers."" ",4
February 3 2016,"""During eight years under Ronald Reagan, African-American median income rose by about $5,000.""",3
February 3 2016,"The 2013 immigration bill ""expanded President Obama’s ability to bring Syrian refugees to this country without mandating any meaningful background checks.""",4
January 31 2016,"""Donald Trump and Hillary Clinton and Bernie Sanders have the identical position on health care, which is they want to put the government in charge of you and your doctor.""",4
January 29 2016,"Obamacare ""is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work."" ",5
January 28 2016,"""I have not insulted Donald personally.""",3
January 28 2016,"""Barack Obama, right now, No. 1, over seven years has dramatically degraded our military."" ",3
January 22 2016,"""Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.""",5
January 15 2016,"""California Senator, Democratic Senator Dianne Feinstein said if she could say to Mr. America and Mrs. America, 'Give me your guns, I'm rounding 'em up,' she would.""",4
January 15 2016,"Says Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion.""",0
January 15 2016,"Says President Barack Obama ""appointed Eric Holder as attorney general. Eric Holder said he viewed his mission as brainwashing the American people against guns.""",2
January 14 2016,"""We have the lowest percentage of Americans working today of any year since 1977.""",1
December 29 2015,"""Existing law right now requires 700 miles of double-layered border fencing"" on the Mexico border.",4
December 28 2015,"Forty percent of illegal immigrants are ""people coming legally on visas and overstaying their visas.""",1
December 22 2015,"""The Democrats in the Senate last year introduced a constitutional amendment to repeal the free speech protections of the First Amendment.""",3
December 18 2015,"""One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees, including Syrian refugees, without mandating any background checks whatsoever.""",4
December 16 2015,"Says carpet bombing means bombing ""not a city, but the location of the troops,"" with ""embedded special forces to direct the air power.""",4
December 15 2015,"""The head of the FBI has told Congress they cannot vet those (Syrian) refugees.""",3
December 14 2015,"""Mike Morell testified and told Congress that the reason Obama has not bombed ISIS' oil fields is they're concerned about global warming.""",4
December 4 2015,"The ""federal government is going after school districts, trying to force them to let boys shower with little girls.""",4
December 1 2015,"""Here’s the simple and undeniable fact: The overwhelming majority of violent criminals are Democrats.""",3
November 30 2015,"Says President Barack Obama ""will not utter the words ‘radical Islamic terrorism’ and as matter of policy, nobody in the administration will say the words ‘radical Islamic terrorism.’""",0
November 15 2015,"The ""Democratic Party is getting smaller and smaller and smaller.""",3
November 10 2015,"""There are more words in the IRS code than there are in the Bible.""",0
October 30 2015,"My campaign ""finished the last quarter reporting the most cash on hand of any Republican in the field … $13.8 million in the bank, $3.5 million more than the Jeb Bush campaign.""",1
October 29 2015,"""Under Barack Obama and the big government economy, the median wage for women has dropped $733.""",4
October 18 2015,"""Republican leadership took the lead confirming Loretta Lynch as attorney general.""",3
September 25 2015,"""When (Ronald) Reagan came in, from 1978 to 1982, economic growth averaged less than 1 percent a year. There’s only one other four-year period where that’s true. That’s true from 2008 to 2012.""",3
September 18 2015,"The Iran deal ""trusts the Iranians to inspect themselves.""",4
September 16 2015,"""A majority of the men and women on this stage have previously and publicly embraced amnesty. I am the only candidate on this stage who has never supported amnesty.""",1
September 10 2015,"""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons."" ",4
September 4 2015,"""It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth.""",1
August 28 2015,"""In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers – people with homicide convictions, who are here illegally.""",2
August 7 2015,"""A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.""",1
July 31 2015,"Says states not directly involved in the gay marriage lawsuits that reached the Supreme Court ""are not bound"" by the court’s ruling.",3
July 8 2015,"On support for Trade Promotion Authority, called fast-track ",4
July 1 2015,"The Supreme Court’s views ""are radically out of step with public opinion"" regarding its decision to legalize same-sex marriage nationwide.",3
May 20 2015,"""Every year we spend roughly $500 billion on tax compliance. That is roughly the budget of our entire military, entirely wasted on tax compliance.""",4
April 27 2015,"""About half of the presidents have been governors; half of them, senators.""",4
March 30 2015,"""Today roughly half of born-again Christians aren’t voting. They’re staying home.""",3
March 24 2015,"""Small businesses (are) going out of business in record numbers.""",4
March 20 2015,"""Many of the alarmists on global warming, they’ve got a problem because the science doesn’t back them up. In particular, satellite data demonstrate for the last 17 years, there’s been zero warming.""",3
March 13 2015,"""Here, we have Thanksgiving, we have Christmas, we have the 4th of July. Every year in Iran, they celebrate Death to America day.""",3
February 10 2015,"""92 million Americans aren't working.""",3
February 8 2015,"""The Obama administration is refusing to directly arm the Kurds."" ",1
January 30 2015,"""Today the top 1 percent earn a higher share of our national income than any year since 1928.""",1
November 21 2014,"In the 2014 elections, ""the American people overwhelmingly said we don't want Obamacare … and we don't want amnesty.""",4
November 13 2014,"Says Obama's net neutrality proposal ""puts the government in charge of determining Internet pricing, terms of service and what types of products and services can be delivered.""",2
October 23 2014,"""Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).""",4
September 11 2014,"Saturday Night Live executive producer ""Lorne Michaels could be put in jail under this amendment for making fun of any politician.""",2
September 5 2014,"ISIS is ""right now crucifying Christians in Iraq, literally nailing Christians to trees.""",4
July 7 2014,"Says children are coming into the U.S. in ""staggering numbers"" because  President Barack Obama ""has been promising amnesty.""",4
June 29 2014,"Says 95 percent of people caught crossing the U.S.-Mexico border said in a survey ""we are coming because we’ve been promised amnesty.""",2
June 1 2014,"Says Barack Obama broke a decades-old policy of ""not negotiating with terrorists."" ",3
May 23 2014,"The Obama administration spent ""$205,075 in ‘stimulus’ funds to relocate a shrub that sells for $16.""",3
March 10 2014,"Says President Barack Obama ""is the first president we've ever had who thinks he can choose which laws to enforce and which laws to ignore.""",4
January 26 2014,"Under President Barack Obama, ""We’ve got the lowest labor force participation in over three decades, since 1978.""",1
January 16 2014,"Obama unilaterally announced he was delaying employer mandate ""through a blog post by a mid-level bureaucrat at the Department of Treasury.""",1
November 15 2013,"""Under President (George W.) Bush, prosecution of gun crimes was 30 percent higher than it is under President Obama.""",3
November 13 2013,"""In the last four years, our economy has grown on average 0.9 percent a year.""",3
October 17 2013,"""Virtually every person across this country has seen premiums going up and up and up"" due to Obamacare.",4
October 16 2013,"""Neville Chamberlain told the British people: ‘Accept the Nazis. Yes, they will dominate the continent of Europe, but that is not our problem. Let's appease them. Why? Because it can't be done. We cannot possibly stand against them.’""",3
October 8 2013,"""Every month, we get the reports from the Bureau of Labor Statistics that say even more people have given up looking for work.""",3
September 30 2013,"""A strong bipartisan majority"" in the House of Representatives ""voted to defund Obamacare.""",4
September 26 2013,"UPS left 15,000 employees’ spouses ""without health insurance"" and told them to, ""go on an exchange with no employer subsidy.""",4
September 3 2013,"Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over ""with the paperwork.""",3
August 19 2013,"""According to a recent Congressional Budget Office report, under Obamacare, 7 million people will lose their employer-sponsored insurance.""",3
August 14 2013,"Says ""President Obama just granted all of Congress an exception"" to Obamacare.",4
June 27 2013,"The Senate immigration bill ""has immediate legalization ... and the border security is sometime in the future, and just like in 1986, it's designed never to come into being.""",3
June 6 2013,"Says Americans ""invented ‘Pong,’ ‘Space Invaders’ and the iPhone.""",2
April 8 2013,"""Expanding Medicaid will worsen health care options for the most vulnerable among us in Texas.""",4
March 28 2013,Says the Democrats told the Catholic Church that they’ll use federal powers to shut down church charities and hospitals if the church doesn’t change its beliefs.,5
March 21 2013,"""We have a federal government that thinks they have the authority to regulate our toilet seats.""",0
February 21 2013,"Says Chuck Hagel’s nomination as defense secretary ""has been publicly celebrated by the Iranian government.""",5
February 15 2013,"Says he ""has repeatedly praised Chuck Hagel’s character, patriotism, bravery, and personal service defending our nation.""",2
February 4 2013,Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required.,2
February 1 2013,"Says ""the jurisdictions with the strictest gun control laws, almost without exception … have the highest crime rates and the highest murder rates.""",4
August 28 2012,Says our national debt is greater than our gross domestic product.,2
July 26 2012,"Says David Dewhurst ""explicitly advocated"" a guest worker program for all illegal immigrants.",1
April 20 2012,"David Dewhurst ""has never once cut one penny from the state budget.""",4
March 21 2012,"""Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?""",4
February 10 2012,"David Dewhurst has a ""record of promoting an income tax.""",5
January 20 2012,"Says Barack Obama ""began his presidency going on a worldwide apology tour.""",5
October 11 2011,Says David Dewhurst accused Cruz of being a Red Chinese Communist.,1
October 3 2011,Says David Dewhurst skipped nine candidate forums after announcing his U.S. Senate candidacy.,1
